year,month,day,gender,births
1973,8,1,F,4588
1973,8,1,M,4849
1973,8,2,F,4654
1973,8,2,M,4745
1973,8,3,F,4613
1973,8,3,M,4808
1973,8,4,F,4021
1973,8,4,M,4074
1973,8,5,F,3649
1973,8,5,M,3967
1973,8,6,F,4598
1973,8,6,M,4846
1973,8,7,F,4817
1973,8,7,M,4953
1973,8,8,F,4672
1973,8,8,M,4926
1973,8,9,F,4521
1973,8,9,M,4897
1973,8,10,F,4815
1973,8,10,M,5014
1973,8,11,F,4034
1973,8,11,M,4158
1973,8,12,F,3939
1973,8,12,M,3969
1973,8,13,F,4474
1973,8,13,M,4734
1973,8,14,F,4687
1973,8,14,M,5155
1973,8,15,F,4608
1973,8,15,M,4932
1973,8,16,F,4458
1973,8,16,M,4825
1973,8,17,F,4639
1973,8,17,M,4670
1973,8,18,F,3988
1973,8,18,M,4292
1973,8,19,F,3885
1973,8,19,M,3896
1973,8,20,F,4739
1973,8,20,M,4728
1973,8,21,F,4750
1973,8,21,M,4891
1973,8,22,F,4525
1973,8,22,M,4892
1973,8,23,F,4400
1973,8,23,M,4649
1973,8,24,F,4580
1973,8,24,M,4768
1973,8,25,F,4099
1973,8,25,M,4221
1973,8,26,F,3927
1973,8,26,M,4051
1973,8,27,F,4627
1973,8,27,M,4870
1973,8,28,F,4769
1973,8,28,M,4932
1973,8,29,F,4539
1973,8,29,M,4869
1973,8,30,F,4635
1973,8,30,M,4921
1973,8,31,F,4466
1973,8,31,M,4925
1973,8,99,F,24
1973,8,99,M,22
1973,9,1,F,4106
1973,9,1,M,4294
1973,9,2,F,3790
1973,9,2,M,3917
1973,9,3,F,3815
1973,9,3,M,3966
1973,9,4,F,4711
1973,9,4,M,4803
1973,9,5,F,4869
1973,9,5,M,5028
1973,9,6,F,4475
1973,9,6,M,4736
1973,9,7,F,4479
1973,9,7,M,4938
1973,9,8,F,4176
1973,9,8,M,4081
1973,9,9,F,3922
1973,9,9,M,4039
1973,9,10,F,4449
1973,9,10,M,4716
1973,9,11,F,4739
1973,9,11,M,4962
1973,9,12,F,4540
1973,9,12,M,4763
1973,9,13,F,4445
1973,9,13,M,4661
1973,9,14,F,4683
1973,9,14,M,4986
1973,9,15,F,4172
1973,9,15,M,4335
1973,9,16,F,3904
1973,9,16,M,4090
1973,9,17,F,4725
1973,9,17,M,4813
1973,9,18,F,4733
1973,9,18,M,4892
1973,9,19,F,4612
1973,9,19,M,4752
1973,9,20,F,4852
1973,9,20,M,4916
1973,9,21,F,4737
1973,9,21,M,4880
1973,9,22,F,4286
1973,9,22,M,4445
1973,9,23,F,4079
1973,9,23,M,4177
1973,9,24,F,4847
1973,9,24,M,4764
1973,9,25,F,4878
1973,9,25,M,5211
1973,9,26,F,4696
1973,9,26,M,5099
1973,9,27,F,4715
1973,9,27,M,4882
1973,9,28,F,4680
1973,9,28,M,4867
1973,9,29,F,4144
1973,9,29,M,4289
1973,9,30,F,3940
1973,9,30,M,4074
1973,9,31,F,4
1973,9,31,M,2
1973,9,99,F,16
1973,9,99,M,8
1973,10,1,F,4456
1973,10,1,M,4841
1973,10,2,F,4794
1973,10,2,M,4882
1973,10,3,F,4387
1973,10,3,M,4682
1973,10,4,F,4471
1973,10,4,M,4478
1973,10,5,F,4400
1973,10,5,M,4847
1973,10,6,F,3997
1973,10,6,M,4177
1973,10,7,F,3686
1973,10,7,M,3930
1973,10,8,F,4488
1973,10,8,M,4568
1973,10,9,F,4553
1973,10,9,M,4756
1973,10,10,F,4428
1973,10,10,M,4699
1973,10,11,F,4342
1973,10,11,M,4480
1973,10,12,F,4431
1973,10,12,M,4497
1973,10,13,F,3776
1973,10,13,M,4152
1973,10,14,F,3585
1973,10,14,M,3858
1973,10,15,F,4235
1973,10,15,M,4588
1973,10,16,F,4377
1973,10,16,M,4728
1973,10,17,F,4224
1973,10,17,M,4490
1973,10,18,F,4154
1973,10,18,M,4548
1973,10,19,F,4249
1973,10,19,M,4604
1973,10,20,F,3739
1973,10,20,M,3898
1973,10,21,F,3457
1973,10,21,M,3589
1973,10,22,F,4176
1973,10,22,M,4254
1973,10,23,F,4498
1973,10,23,M,4757
1973,10,24,F,4382
1973,10,24,M,4423
1973,10,25,F,4173
1973,10,25,M,4334
1973,10,26,F,4326
1973,10,26,M,4427
1973,10,27,F,3754
1973,10,27,M,3992
1973,10,28,F,3593
1973,10,28,M,3781
1973,10,29,F,4077
1973,10,29,M,4487
1973,10,30,F,4219
1973,10,30,M,4509
1973,10,31,F,4161
1973,10,31,M,4534
1973,10,99,F,24
1973,10,99,M,14
1973,11,1,F,4297
1973,11,1,M,4466
1973,11,2,F,4195
1973,11,2,M,4564
1973,11,3,F,3736
1973,11,3,M,4005
1973,11,4,F,3535
1973,11,4,M,3710
1973,11,5,F,4143
1973,11,5,M,4569
1973,11,6,F,4197
1973,11,6,M,4411
1973,11,7,F,4186
1973,11,7,M,4530
1973,11,8,F,4249
1973,11,8,M,4397
1973,11,9,F,4365
1973,11,9,M,4632
1973,11,10,F,3778
1973,11,10,M,4081
1973,11,11,F,3580
1973,11,11,M,3840
1973,11,12,F,4314
1973,11,12,M,4370
1973,11,13,F,4364
1973,11,13,M,4785
1973,11,14,F,4393
1973,11,14,M,4446
1973,11,15,F,4259
1973,11,15,M,4462
1973,11,16,F,4453
1973,11,16,M,4686
1973,11,17,F,3856
1973,11,17,M,4021
1973,11,18,F,3679
1973,11,18,M,3741
1973,11,19,F,4353
1973,11,19,M,4522
1973,11,20,F,4430
1973,11,20,M,4969
1973,11,21,F,4140
1973,11,21,M,4456
1973,11,22,F,3452
1973,11,22,M,3597
1973,11,23,F,4055
1973,11,23,M,4187
1973,11,24,F,3740
1973,11,24,M,4020
1973,11,25,F,3621
1973,11,25,M,3758
1973,11,26,F,4426
1973,11,26,M,4626
1973,11,27,F,4497
1973,11,27,M,4848
1973,11,28,F,4178
1973,11,28,M,4414
1973,11,29,F,4124
1973,11,29,M,4428
1973,11,30,F,4186
1973,11,30,M,4404
1973,11,31,M,10
1973,11,99,F,22
1973,11,99,M,22
1973,12,1,F,3704
1973,12,1,M,3963
1973,12,2,F,3570
1973,12,2,M,3742
1973,12,3,F,4264
1973,12,3,M,4475
1973,12,4,F,4395
1973,12,4,M,4709
1973,12,5,F,4254
1973,12,5,M,4545
1973,12,6,F,4245
1973,12,6,M,4404
1973,12,7,F,4189
1973,12,7,M,4292
1973,12,8,F,3720
1973,12,8,M,3962
1973,12,9,F,3749
1973,12,9,M,3707
1973,12,10,F,4305
1973,12,10,M,4587
1973,12,11,F,4359
1973,12,11,M,4699
1973,12,12,F,4310
1973,12,12,M,4484
1973,12,13,F,4248
1973,12,13,M,4503
1973,12,14,F,4552
1973,12,14,M,4625
1973,12,15,F,3809
1973,12,15,M,4012
1973,12,16,F,3754
1973,12,16,M,3910
1973,12,17,F,4610
1973,12,17,M,4800
1973,12,18,F,4536
1973,12,18,M,5000
1973,12,19,F,4658
1973,12,19,M,4659
1973,12,20,F,4428
1973,12,20,M,4553
1973,12,21,F,4316
1973,12,21,M,4615
1973,12,22,F,3758
1973,12,22,M,3827
1973,12,23,F,3393
1973,12,23,M,3619
1973,12,24,F,3595
1973,12,24,M,3705
1973,12,25,F,3493
1973,12,25,M,3471
1973,12,26,F,4023
1973,12,26,M,4113
1973,12,27,F,4648
1973,12,27,M,4861
1973,12,28,F,4768
1973,12,28,M,5182
1973,12,29,F,4166
1973,12,29,M,4154
1973,12,30,F,3546
1973,12,30,M,3819
1973,12,31,F,4399
1973,12,31,M,4567
1973,12,99,F,24
1973,12,99,M,20
1974,1,1,F,3311
1974,1,1,M,3691
1974,1,2,F,3798
1974,1,2,M,4011
1974,1,3,F,4013
1974,1,3,M,4364
1974,1,4,F,4283
1974,1,4,M,4568
1974,1,5,F,3809
1974,1,5,M,4018
1974,1,6,F,3478
1974,1,6,M,3615
1974,1,7,F,4195
1974,1,7,M,4428
1974,1,8,F,4484
1974,1,8,M,4302
1974,1,9,F,4068
1974,1,9,M,4278
1974,1,10,F,4343
1974,1,10,M,4339
1974,1,11,F,4410
1974,1,11,M,4634
1974,1,12,F,3750
1974,1,12,M,4019
1974,1,13,F,3592
1974,1,13,M,3760
1974,1,14,F,4266
1974,1,14,M,4530
1974,1,15,F,4223
1974,1,15,M,4716
1974,1,16,F,4146
1974,1,16,M,4586
1974,1,17,F,4276
1974,1,17,M,4328
1974,1,18,F,4489
1974,1,18,M,4482
1974,1,19,F,3828
1974,1,19,M,3923
1974,1,20,F,3592
1974,1,20,M,3887
1974,1,21,F,4424
1974,1,21,M,4634
1974,1,22,F,4254
1974,1,22,M,4513
1974,1,23,F,4184
1974,1,23,M,4273
1974,1,24,F,4193
1974,1,24,M,4499
1974,1,25,F,4323
1974,1,25,M,4367
1974,1,26,F,3800
1974,1,26,M,3999
1974,1,27,F,3657
1974,1,27,M,3884
1974,1,28,F,4063
1974,1,28,M,4399
1974,1,29,F,4349
1974,1,29,M,4562
1974,1,30,F,4072
1974,1,30,M,4367
1974,1,31,F,4214
1974,1,31,M,4406
1974,1,99,F,8
1974,1,99,M,20
1974,2,1,F,4295
1974,2,1,M,4473
1974,2,2,F,3830
1974,2,2,M,4023
1974,2,3,F,3559
1974,2,3,M,3873
1974,2,4,F,4321
1974,2,4,M,4330
1974,2,5,F,4337
1974,2,5,M,4555
1974,2,6,F,4342
1974,2,6,M,4450
1974,2,7,F,4237
1974,2,7,M,4468
1974,2,8,F,4332
1974,2,8,M,4490
1974,2,9,F,3691
1974,2,9,M,4001
1974,2,10,F,3450
1974,2,10,M,3700
1974,2,11,F,4345
1974,2,11,M,4421
1974,2,12,F,4382
1974,2,12,M,4542
1974,2,13,F,4302
1974,2,13,M,4506
1974,2,14,F,4215
1974,2,14,M,4680
1974,2,15,F,4421
1974,2,15,M,4613
1974,2,16,F,3906
1974,2,16,M,4033
1974,2,17,F,3637
1974,2,17,M,3819
1974,2,18,F,4147
1974,2,18,M,4490
1974,2,19,F,4318
1974,2,19,M,4698
1974,2,20,F,4417
1974,2,20,M,4492
1974,2,21,F,4262
1974,2,21,M,4486
1974,2,22,F,4426
1974,2,22,M,4634
1974,2,23,F,3986
1974,2,23,M,4165
1974,2,24,F,3730
1974,2,24,M,3828
1974,2,25,F,4083
1974,2,25,M,4429
1974,2,26,F,4365
1974,2,26,M,4491
1974,2,27,F,4354
1974,2,27,M,4356
1974,2,28,F,4161
1974,2,28,M,4373
1974,2,29,F,5
1974,2,29,M,2
1974,2,31,F,2
1974,2,31,M,2
1974,2,99,F,12
1974,2,99,M,9
1974,3,1,F,4327
1974,3,1,M,4590
1974,3,2,F,4014
1974,3,2,M,4069
1974,3,3,F,3752
1974,3,3,M,3898
1974,3,4,F,4372
1974,3,4,M,4518
1974,3,5,F,4381
1974,3,5,M,4889
1974,3,6,F,4248
1974,3,6,M,4438
1974,3,7,F,4241
1974,3,7,M,4399
1974,3,8,F,4344
1974,3,8,M,4620
1974,3,9,F,3795
1974,3,9,M,4155
1974,3,10,F,3636
1974,3,10,M,3781
1974,3,11,F,4219
1974,3,11,M,4618
1974,3,12,F,4357
1974,3,12,M,4527
1974,3,13,F,4107
1974,3,13,M,4400
1974,3,14,F,4172
1974,3,14,M,4230
1974,3,15,F,4297
1974,3,15,M,4593
1974,3,16,F,3843
1974,3,16,M,3991
1974,3,17,F,3518
1974,3,17,M,3708
1974,3,18,F,4120
1974,3,18,M,4574
1974,3,19,F,4335
1974,3,19,M,4643
1974,3,20,F,4034
1974,3,20,M,4421
1974,3,21,F,3920
1974,3,21,M,4480
1974,3,22,F,4194
1974,3,22,M,4474
1974,3,23,F,3820
1974,3,23,M,3953
1974,3,24,F,3484
1974,3,24,M,3550
1974,3,25,F,4172
1974,3,25,M,4398
1974,3,26,F,4283
1974,3,26,M,4473
1974,3,27,F,4061
1974,3,27,M,4454
1974,3,28,F,4139
1974,3,28,M,4322
1974,3,29,F,4245
1974,3,29,M,4394
1974,3,30,F,3624
1974,3,30,M,3902
1974,3,31,F,3538
1974,3,31,M,3767
1974,3,99,F,6
1974,3,99,M,16
1974,4,1,F,4233
1974,4,1,M,4317
1974,4,2,F,4489
1974,4,2,M,4659
1974,4,3,F,4210
1974,4,3,M,4361
1974,4,4,F,4194
1974,4,4,M,4323
1974,4,5,F,4215
1974,4,5,M,4441
1974,4,6,F,3537
1974,4,6,M,3918
1974,4,7,F,3393
1974,4,7,M,3658
1974,4,8,F,4260
1974,4,8,M,4176
1974,4,9,F,4310
1974,4,9,M,4607
1974,4,10,F,3879
1974,4,10,M,4567
1974,4,11,F,4104
1974,4,11,M,4155
1974,4,12,F,3945
1974,4,12,M,4441
1974,4,13,F,3764
1974,4,13,M,3845
1974,4,14,F,3487
1974,4,14,M,3545
1974,4,15,F,4060
1974,4,15,M,4282
1974,4,16,F,4228
1974,4,16,M,4387
1974,4,17,F,4262
1974,4,17,M,4340
1974,4,18,F,4147
1974,4,18,M,4186
1974,4,19,F,4141
1974,4,19,M,4446
1974,4,20,F,3519
1974,4,20,M,3961
1974,4,21,F,3508
1974,4,21,M,3700
1974,4,22,F,4168
1974,4,22,M,4329
1974,4,23,F,4376
1974,4,23,M,4659
1974,4,24,F,4258
1974,4,24,M,4407
1974,4,25,F,4210
1974,4,25,M,4346
1974,4,26,F,4204
1974,4,26,M,4558
1974,4,27,F,3628
1974,4,27,M,3862
1974,4,28,F,3430
1974,4,28,M,3625
1974,4,29,F,3969
1974,4,29,M,4363
1974,4,30,F,4199
1974,4,30,M,4478
1974,4,31,F,2
1974,4,31,M,2
1974,4,99,F,10
1974,4,99,M,10
1974,5,1,F,4037
1974,5,1,M,4537
1974,5,2,F,4012
1974,5,2,M,4226
1974,5,3,F,4068
1974,5,3,M,4592
1974,5,4,F,3562
1974,5,4,M,3822
1974,5,5,F,3367
1974,5,5,M,3561
1974,5,6,F,4059
1974,5,6,M,4258
1974,5,7,F,4309
1974,5,7,M,4577
1974,5,8,F,4052
1974,5,8,M,4432
1974,5,9,F,4084
1974,5,9,M,4441
1974,5,10,F,4164
1974,5,10,M,4431
1974,5,11,F,3790
1974,5,11,M,3920
1974,5,12,F,3433
1974,5,12,M,3653
1974,5,13,F,4264
1974,5,13,M,4375
1974,5,14,F,4270
1974,5,14,M,4616
1974,5,15,F,4364
1974,5,15,M,4656
1974,5,16,F,4307
1974,5,16,M,4323
1974,5,17,F,4345
1974,5,17,M,4528
1974,5,18,F,3752
1974,5,18,M,3915
1974,5,19,F,3373
1974,5,19,M,3523
1974,5,20,F,4183
1974,5,20,M,4610
1974,5,21,F,4322
1974,5,21,M,4739
1974,5,22,F,4304
1974,5,22,M,4472
1974,5,23,F,4134
1974,5,23,M,4443
1974,5,24,F,4369
1974,5,24,M,4555
1974,5,25,F,3719
1974,5,25,M,3874
1974,5,26,F,3477
1974,5,26,M,3455
1974,5,27,F,3608
1974,5,27,M,3852
1974,5,28,F,4193
1974,5,28,M,4377
1974,5,29,F,4445
1974,5,29,M,4618
1974,5,30,F,4273
1974,5,30,M,4685
1974,5,31,F,4460
1974,5,31,M,4590
1974,5,99,F,12
1974,5,99,M,8
1974,6,1,F,3535
1974,6,1,M,3913
1974,6,2,F,3424
1974,6,2,M,3622
1974,6,3,F,3944
1974,6,3,M,4370
1974,6,4,F,4340
1974,6,4,M,4570
1974,6,5,F,4247
1974,6,5,M,4490
1974,6,6,F,4228
1974,6,6,M,4371
1974,6,7,F,4469
1974,6,7,M,4641
1974,6,8,F,3692
1974,6,8,M,3779
1974,6,9,F,3435
1974,6,9,M,3746
1974,6,10,F,4368
1974,6,10,M,4571
1974,6,11,F,4332
1974,6,11,M,4422
1974,6,12,F,4116
1974,6,12,M,4487
1974,6,13,F,3993
1974,6,13,M,4463
1974,6,14,F,4317
1974,6,14,M,4581
1974,6,15,F,3708
1974,6,15,M,3958
1974,6,16,F,3455
1974,6,16,M,3756
1974,6,17,F,4228
1974,6,17,M,4448
1974,6,18,F,4299
1974,6,18,M,4717
1974,6,19,F,4299
1974,6,19,M,4565
1974,6,20,F,4251
1974,6,20,M,4582
1974,6,21,F,4501
1974,6,21,M,4863
1974,6,22,F,3764
1974,6,22,M,4239
1974,6,23,F,3446
1974,6,23,M,3716
1974,6,24,F,4098
1974,6,24,M,4405
1974,6,25,F,4354
1974,6,25,M,4684
1974,6,26,F,4331
1974,6,26,M,4668
1974,6,27,F,4257
1974,6,27,M,4625
1974,6,28,F,4395
1974,6,28,M,4694
1974,6,29,F,3923
1974,6,29,M,4088
1974,6,30,F,3632
1974,6,30,M,3899
1974,6,31,F,2
1974,6,31,M,2
1974,6,99,F,18
1974,6,99,M,24
1974,7,1,F,4524
1974,7,1,M,4692
1974,7,2,F,4866
1974,7,2,M,5057
1974,7,3,F,4607
1974,7,3,M,5086
1974,7,4,F,3859
1974,7,4,M,4065
1974,7,5,F,4383
1974,7,5,M,4668
1974,7,6,F,4012
1974,7,6,M,4273
1974,7,7,F,3634
1974,7,7,M,3992
1974,7,8,F,4515
1974,7,8,M,4957
1974,7,9,F,4830
1974,7,9,M,5030
1974,7,10,F,4665
1974,7,10,M,4758
1974,7,11,F,4472
1974,7,11,M,4746
1974,7,12,F,4453
1974,7,12,M,4830
1974,7,13,F,4009
1974,7,13,M,4219
1974,7,14,F,3712
1974,7,14,M,3893
1974,7,15,F,4511
1974,7,15,M,4756
1974,7,16,F,4737
1974,7,16,M,4960
1974,7,17,F,4686
1974,7,17,M,4733
1974,7,18,F,4416
1974,7,18,M,4706
1974,7,19,F,4698
1974,7,19,M,4825
1974,7,20,F,4113
1974,7,20,M,4358
1974,7,21,F,3693
1974,7,21,M,3740
1974,7,22,F,4543
1974,7,22,M,4771
1974,7,23,F,4909
1974,7,23,M,5201
1974,7,24,F,4533
1974,7,24,M,4794
1974,7,25,F,4425
1974,7,25,M,4838
1974,7,26,F,4763
1974,7,26,M,4811
1974,7,27,F,4139
1974,7,27,M,4353
1974,7,28,F,3879
1974,7,28,M,3993
1974,7,29,F,4645
1974,7,29,M,4809
1974,7,30,F,4768
1974,7,30,M,5053
1974,7,31,F,4717
1974,7,31,M,4874
1974,7,99,F,9
1974,7,99,M,6
1974,8,1,F,4787
1974,8,1,M,4920
1974,8,2,F,4764
1974,8,2,M,4872
1974,8,3,F,4159
1974,8,3,M,4311
1974,8,4,F,3906
1974,8,4,M,3907
1974,8,5,F,4477
1974,8,5,M,4647
1974,8,6,F,4774
1974,8,6,M,5193
1974,8,7,F,4713
1974,8,7,M,4903
1974,8,8,F,4578
1974,8,8,M,4972
1974,8,9,F,4732
1974,8,9,M,4964
1974,8,10,F,4053
1974,8,10,M,4378
1974,8,11,F,3798
1974,8,11,M,3926
1974,8,12,F,4718
1974,8,12,M,4925
1974,8,13,F,5001
1974,8,13,M,5212
1974,8,14,F,4781
1974,8,14,M,4805
1974,8,15,F,4769
1974,8,15,M,5056
1974,8,16,F,4656
1974,8,16,M,5179
1974,8,17,F,4163
1974,8,17,M,4393
1974,8,18,F,3965
1974,8,18,M,4108
1974,8,19,F,4630
1974,8,19,M,4952
1974,8,20,F,4926
1974,8,20,M,5227
1974,8,21,F,4654
1974,8,21,M,5057
1974,8,22,F,4604
1974,8,22,M,4731
1974,8,23,F,4844
1974,8,23,M,4951
1974,8,24,F,4139
1974,8,24,M,4347
1974,8,25,F,3793
1974,8,25,M,4061
1974,8,26,F,4607
1974,8,26,M,4949
1974,8,27,F,4856
1974,8,27,M,5219
1974,8,28,F,4689
1974,8,28,M,4910
1974,8,29,F,4597
1974,8,29,M,4947
1974,8,30,F,4726
1974,8,30,M,5054
1974,8,31,F,4190
1974,8,31,M,4347
1974,8,99,F,4
1974,8,99,M,10
1974,9,1,F,3912
1974,9,1,M,3997
1974,9,2,F,3865
1974,9,2,M,4104
1974,9,3,F,4805
1974,9,3,M,4666
1974,9,4,F,4955
1974,9,4,M,5025
1974,9,5,F,4700
1974,9,5,M,4881
1974,9,6,F,4654
1974,9,6,M,5073
1974,9,7,F,4140
1974,9,7,M,4410
1974,9,8,F,3865
1974,9,8,M,4024
1974,9,9,F,4710
1974,9,9,M,5086
1974,9,10,F,4897
1974,9,10,M,5177
1974,9,11,F,4720
1974,9,11,M,5077
1974,9,12,F,4829
1974,9,12,M,5003
1974,9,13,F,4794
1974,9,13,M,5074
1974,9,14,F,4268
1974,9,14,M,4601
1974,9,15,F,4085
1974,9,15,M,4181
1974,9,16,F,4818
1974,9,16,M,5232
1974,9,17,F,5040
1974,9,17,M,5235
1974,9,18,F,4906
1974,9,18,M,5127
1974,9,19,F,4906
1974,9,19,M,5076
1974,9,20,F,4981
1974,9,20,M,5343
1974,9,21,F,4339
1974,9,21,M,4665
1974,9,22,F,4236
1974,9,22,M,4386
1974,9,23,F,4912
1974,9,23,M,5225
1974,9,24,F,5156
1974,9,24,M,5219
1974,9,25,F,4839
1974,9,25,M,5204
1974,9,26,F,4907
1974,9,26,M,5222
1974,9,27,F,5093
1974,9,27,M,5195
1974,9,28,F,4512
1974,9,28,M,4731
1974,9,29,F,4229
1974,9,29,M,4356
1974,9,30,F,4754
1974,9,30,M,5221
1974,9,31,F,3
1974,9,31,M,7
1974,9,99,F,12
1974,9,99,M,14
1974,10,1,F,4844
1974,10,1,M,5420
1974,10,2,F,4803
1974,10,2,M,5092
1974,10,3,F,4726
1974,10,3,M,5041
1974,10,4,F,4809
1974,10,4,M,5033
1974,10,5,F,4206
1974,10,5,M,4487
1974,10,6,F,3914
1974,10,6,M,4178
1974,10,7,F,4807
1974,10,7,M,4949
1974,10,8,F,4770
1974,10,8,M,5038
1974,10,9,F,4672
1974,10,9,M,4833
1974,10,10,F,4697
1974,10,10,M,4998
1974,10,11,F,4660
1974,10,11,M,5057
1974,10,12,F,4102
1974,10,12,M,4233
1974,10,13,F,3747
1974,10,13,M,4020
1974,10,14,F,4512
1974,10,14,M,4693
1974,10,15,F,4620
1974,10,15,M,4952
1974,10,16,F,4426
1974,10,16,M,4785
1974,10,17,F,4507
1974,10,17,M,4804
1974,10,18,F,4606
1974,10,18,M,4847
1974,10,19,F,3956
1974,10,19,M,4230
1974,10,20,F,3684
1974,10,20,M,3788
1974,10,21,F,4386
1974,10,21,M,4627
1974,10,22,F,4559
1974,10,22,M,4768
1974,10,23,F,4368
1974,10,23,M,4597
1974,10,24,F,4285
1974,10,24,M,4507
1974,10,25,F,4425
1974,10,25,M,4774
1974,10,26,F,4008
1974,10,26,M,4266
1974,10,27,F,3855
1974,10,27,M,4025
1974,10,28,F,4225
1974,10,28,M,4649
1974,10,29,F,4444
1974,10,29,M,4911
1974,10,30,F,4496
1974,10,30,M,4631
1974,10,31,F,4326
1974,10,31,M,4587
1974,10,99,F,10
1974,10,99,M,22
1974,11,1,F,4415
1974,11,1,M,4783
1974,11,2,F,4037
1974,11,2,M,4018
1974,11,3,F,3641
1974,11,3,M,3926
1974,11,4,F,4349
1974,11,4,M,4625
1974,11,5,F,4633
1974,11,5,M,4867
1974,11,6,F,4347
1974,11,6,M,4704
1974,11,7,F,4348
1974,11,7,M,4471
1974,11,8,F,4373
1974,11,8,M,4602
1974,11,9,F,3795
1974,11,9,M,4011
1974,11,10,F,3702
1974,11,10,M,3817
1974,11,11,F,4515
1974,11,11,M,4708
1974,11,12,F,4488
1974,11,12,M,4786
1974,11,13,F,4500
1974,11,13,M,4413
1974,11,14,F,4545
1974,11,14,M,4516
1974,11,15,F,4506
1974,11,15,M,4735
1974,11,16,F,3803
1974,11,16,M,4001
1974,11,17,F,3618
1974,11,17,M,3853
1974,11,18,F,4436
1974,11,18,M,4781
1974,11,19,F,4489
1974,11,19,M,4938
1974,11,20,F,4528
1974,11,20,M,4706
1974,11,21,F,4478
1974,11,21,M,4557
1974,11,22,F,4420
1974,11,22,M,4656
1974,11,23,F,4022
1974,11,23,M,4081
1974,11,24,F,3640
1974,11,24,M,3905
1974,11,25,F,4261
1974,11,25,M,4577
1974,11,26,F,4557
1974,11,26,M,4931
1974,11,27,F,4360
1974,11,27,M,4687
1974,11,28,F,3546
1974,11,28,M,3748
1974,11,29,F,4101
1974,11,29,M,4323
1974,11,30,F,3751
1974,11,30,M,3976
1974,11,31,F,4
1974,11,31,M,2
1974,11,99,F,10
1974,11,99,M,10
1974,12,1,F,3693
1974,12,1,M,3876
1974,12,2,F,4470
1974,12,2,M,4789
1974,12,3,F,4641
1974,12,3,M,4898
1974,12,4,F,4457
1974,12,4,M,4615
1974,12,5,F,4236
1974,12,5,M,4699
1974,12,6,F,4473
1974,12,6,M,4570
1974,12,7,F,3941
1974,12,7,M,4028
1974,12,8,F,3805
1974,12,8,M,3863
1974,12,9,F,4323
1974,12,9,M,4647
1974,12,10,F,4512
1974,12,10,M,4700
1974,12,11,F,4451
1974,12,11,M,4592
1974,12,12,F,4297
1974,12,12,M,4748
1974,12,13,F,4333
1974,12,13,M,4418
1974,12,14,F,3866
1974,12,14,M,3979
1974,12,15,F,3643
1974,12,15,M,3862
1974,12,16,F,4519
1974,12,16,M,4669
1974,12,17,F,4733
1974,12,17,M,4907
1974,12,18,F,4664
1974,12,18,M,4739
1974,12,19,F,4495
1974,12,19,M,4849
1974,12,20,F,4632
1974,12,20,M,4821
1974,12,21,F,3884
1974,12,21,M,3956
1974,12,22,F,3558
1974,12,22,M,3519
1974,12,23,F,3978
1974,12,23,M,4108
1974,12,24,F,3604
1974,12,24,M,3934
1974,12,25,F,3381
1974,12,25,M,3439
1974,12,26,F,4078
1974,12,26,M,4385
1974,12,27,F,4755
1974,12,27,M,4848
1974,12,28,F,4003
1974,12,28,M,4221
1974,12,29,F,3668
1974,12,29,M,3715
1974,12,30,F,4580
1974,12,30,M,5061
1974,12,31,F,4817
1974,12,31,M,4820
1974,12,99,F,8
1974,12,99,M,22
1975,1,1,F,3469
1975,1,1,M,3559
1975,1,2,F,3928
1975,1,2,M,3945
1975,1,3,F,4107
1975,1,3,M,4318
1975,1,4,F,3722
1975,1,4,M,3948
1975,1,5,F,3529
1975,1,5,M,3721
1975,1,6,F,4040
1975,1,6,M,4386
1975,1,7,F,4166
1975,1,7,M,4626
1975,1,8,F,4060
1975,1,8,M,4356
1975,1,9,F,4122
1975,1,9,M,4339
1975,1,10,F,4271
1975,1,10,M,4581
1975,1,11,F,3782
1975,1,11,M,4146
1975,1,12,F,3571
1975,1,12,M,3669
1975,1,13,F,4140
1975,1,13,M,4479
1975,1,14,F,4446
1975,1,14,M,4742
1975,1,15,F,4297
1975,1,15,M,4596
1975,1,16,F,4229
1975,1,16,M,4407
1975,1,17,F,4417
1975,1,17,M,4595
1975,1,18,F,3716
1975,1,18,M,4160
1975,1,19,F,3701
1975,1,19,M,3747
1975,1,20,F,4384
1975,1,20,M,4518
1975,1,21,F,4470
1975,1,21,M,4632
1975,1,22,F,4101
1975,1,22,M,4457
1975,1,23,F,4233
1975,1,23,M,4514
1975,1,24,F,4291
1975,1,24,M,4480
1975,1,25,F,3923
1975,1,25,M,4154
1975,1,26,F,3695
1975,1,26,M,4013
1975,1,27,F,4332
1975,1,27,M,4451
1975,1,28,F,4534
1975,1,28,M,4615
1975,1,29,F,4436
1975,1,29,M,4464
1975,1,30,F,4161
1975,1,30,M,4456
1975,1,31,F,4163
1975,1,31,M,4514
1975,1,99,F,4
1975,1,99,M,4
1975,2,1,F,3735
1975,2,1,M,3964
1975,2,2,F,3542
1975,2,2,M,3774
1975,2,3,F,4337
1975,2,3,M,4544
1975,2,4,F,4552
1975,2,4,M,4541
1975,2,5,F,4358
1975,2,5,M,4471
1975,2,6,F,4017
1975,2,6,M,4408
1975,2,7,F,4371
1975,2,7,M,4598
1975,2,8,F,3816
1975,2,8,M,4036
1975,2,9,F,3652
1975,2,9,M,3912
1975,2,10,F,4293
1975,2,10,M,4440
1975,2,11,F,4473
